employee_id,birth_date,Age,Hire_Year,Attrition,BusinessTravel,Department,Education,EducationField,Gender,EnvironmentSatisfaction,JobLevel,JobRole,JobSatisfaction,OverTime,PerformanceRating,RelationshipSatisfaction,WorkLifeBalance,YearsAtCompany,city,university,rupiah_monthly_income,vaccinations,childern,MartialStatus,Survey Year
1762,3/8/1993,29,2021,No,Travel_Rarely,Research & Development,Undergraduate,Technical Degree,Female,4,1,Research Scientist,1,No,3,3,3,1,Tangerang Selatan,Institut Pertanian Bogor,4474400,One,1,Divorced,2022
1763,2/6/1992,30,2015,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Male,3,2,Healthcare Representative,3,No,3,3,3,7,Bogor,Universitas Padjadjaran,9570400,One,0,Singgle,2022
1764,6/5/1990,32,2015,No,Non-Travel,Research & Development,Master,Technical Degree,Male,2,1,Research Scientist,2,No,3,2,3,7,Tangerang Selatan,Universitas Brawijaya,5448800,One,4,Married,2022
1766,12/13/1984,38,2021,No,Travel_Rarely,Research & Development,Undergraduate,Medical,Male,2,2,Healthcare Representative,4,Yes,3,3,3,1,Depok,Universitas Brawijaya,10397600,Two,0,Singgle,2022
1767,10/8/1979,43,2021,Yes,Travel_Frequently,Research & Development,Undergraduate,Technical Degree,Male,3,1,Research Scientist,3,Yes,3,4,3,1,Tangerang Selatan,Institut Pertanian Bogor,4999200,One,0,Singgle,2022
1768,10/28/1980,42,2017,No,Travel_Rarely,Research & Development,Undergraduate,Medical,Male,2,1,Laboratory Technician,2,No,4,2,2,5,Jakarta Selatan,Universitas Indonesia,5525600,One,0,Singgle,2022
1770,7/8/1967,55,2021,No,Travel_Rarely,Research & Development,Undergraduate,Medical,Male,3,5,Research Director,1,No,3,2,3,1,Tangerang Selatan,Universitas Gadjah Mada,31560800,Two,1,Married,2022
1771,1/26/1989,33,2013,No,Non-Travel,Research & Development,Undergraduate,Technical Degree,Male,4,2,Research Scientist,2,No,3,4,2,9,Tangerang,Universitas Bina Nusantara,5988000,Booster,0,Singgle,2022
1772,5/8/1981,41,2017,No,Travel_Rarely,Research & Development,Master,Life Sciences,Male,3,1,Laboratory Technician,1,No,4,2,3,5,Tangerang Selatan,Universitas Pendidikan Indonesia,4762400,One,0,Singgle,2022
1774,1/14/1988,34,2007,No,Non-Travel,Sales,Undergraduate,Life Sciences,Male,4,2,Sales Executive,3,Yes,3,3,3,15,Jakarta Timur,Institut Pertanian Bogor,7501600,One,0,Singgle,2022
1775,3/8/1969,53,2019,No,Non-Travel,Research & Development,Master,Medical,Female,1,4,Manufacturing Director,3,Yes,4,4,2,3,Jakarta Utara,Universitas Bina Nusantara,21844000,One,0,Singgle,2022
1778,10/20/1979,43,2013,No,Travel_Rarely,Human Resources,Undergraduate,Life Sciences,Male,2,1,Human Resources,4,No,3,2,3,9,Bogor,Universitas Indonesia,6762400,Two,0,Singgle,2022
1779,3/26/1988,34,2020,No,Travel_Rarely,Sales,Diploma,Life Sciences,Female,4,2,Sales Executive,4,No,3,1,3,2,Jakarta Utara,Universitas Sebelas Maret,10746400,Two,0,Singgle,2022
1780,5/26/2001,21,2021,Yes,Travel_Rarely,Sales,Undergraduate,Marketing,Male,2,1,Sales Representative,2,No,3,2,3,1,Jakarta Selatan,Universitas Pendidikan Indonesia,5386400,One,1,Divorced,2022
1782,9/14/1984,38,2017,No,Travel_Rarely,Research & Development,Diploma,Other,Female,4,1,Laboratory Technician,3,No,3,2,3,5,Tangerang Selatan,Universitas Indonesia,7023200,One,1,Married,2022
1783,6/18/2000,22,2021,Yes,Travel_Rarely,Research & Development,Undergraduate,Medical,Female,3,1,Laboratory Technician,1,Yes,3,3,3,1,Tangerang Selatan,Universitas Negeri Malang,4936800,Two,1,Married,2022
1784,2/13/1991,31,2010,No,Travel_Rarely,Sales,Master,Marketing,Female,1,2,Sales Executive,4,No,3,1,3,12,Depok,Universitas Indonesia,9848800,One,0,Singgle,2022
1786,3/23/1971,51,2020,No,Travel_Rarely,Research & Development,Undergraduate,Technical Degree,Female,1,3,Manager,3,No,3,4,3,2,Depok,Universitas Indonesia,22085600,Two,0,Singgle,2022
1787,10/27/1985,37,2017,No,Travel_Rarely,Sales,Diploma,Marketing,Male,2,2,Sales Executive,2,No,3,1,3,5,Jakarta Timur,Universitas Airlangga,7802400,Two,0,Singgle,2022
1789,11/13/1976,46,2020,No,Travel_Rarely,Research & Development,Master,Medical,Male,3,5,Research Director,4,Yes,3,3,3,2,Tangerang,Universitas Negeri Malang,32024800,One,0,Singgle,2022
1790,3/13/1986,36,2010,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Male,4,3,Healthcare Representative,1,Yes,3,4,3,12,Jakarta Selatan,Universitas Indonesia,14413600,Booster,1,Married,2022
1792,5/13/1978,44,2017,Yes,Travel_Frequently,Research & Development,Diploma,Medical,Male,3,1,Research Scientist,2,Yes,3,3,2,5,Tangerang Selatan,Universitas Brawijaya,4847200,One,3,Married,2022
1794,6/18/1985,37,2012,No,Travel_Rarely,Human Resources,Diploma,Other,Male,3,2,Human Resources,2,No,3,3,2,10,Tangerang Selatan,Universitas Brawijaya,7613600,One,0,Singgle,2022
1797,6/13/1987,35,2012,Yes,Travel_Rarely,Sales,Undergraduate,Life Sciences,Male,3,2,Sales Executive,4,Yes,3,4,3,10,Bekasi,Universitas Gadjah Mada,10400800,One,0,Singgle,2022
1798,2/8/1989,33,2012,No,Travel_Rarely,Research & Development,Master,Life Sciences,Male,4,1,Research Scientist,1,No,3,2,3,10,Jakarta Pusat,Universitas Negeri Semarang,6128800,One,1,Married,2022
1799,3/10/1994,28,2017,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Male,3,1,Research Scientist,4,No,3,3,4,5,Jakarta Utara,Universitas Negeri Malang,4370400,Two,1,Divorced,2022
1800,7/13/1983,39,2018,No,Travel_Rarely,Research & Development,Undergraduate,Medical,Male,3,3,Research Director,3,No,4,3,3,4,Jakarta Pusat,Universitas Gadjah Mada,22642400,One,0,Singgle,2022
1801,11/30/1976,46,2020,No,Non-Travel,Sales,Diploma,Life Sciences,Male,2,2,Sales Executive,2,No,3,3,3,2,Jakarta Utara,Universitas Indonesia,13885600,Booster,2,Married,2022
1802,9/28/1982,40,2018,No,Travel_Rarely,Research & Development,Diploma,Life Sciences,Female,3,1,Laboratory Technician,1,No,3,4,2,4,Jakarta Utara,Universitas Diponegoro,6503200,Two,3,Divorced,2022
1803,11/13/1980,42,2022,No,Travel_Rarely,Research & Development,Undergraduate,Medical,Male,2,2,Healthcare Representative,1,No,3,3,2,0,Jakarta Timur,Universitas Diponegoro,9960800,One,1,Divorced,2022
1804,9/14/1987,35,2015,No,Non-Travel,Research & Development,Diploma,Medical,Male,2,2,Manufacturing Director,4,No,3,3,3,7,Jakarta Utara,Universitas Indonesia,10319200,One,2,Married,2022
1805,6/13/1984,38,2011,No,Non-Travel,Human Resources,Undergraduate,Human Resources,Male,1,1,Human Resources,2,No,3,4,3,11,Tangerang,Universitas Indonesia,5247200,One,0,Singgle,2022
1807,10/24/1988,34,2015,Yes,Travel_Frequently,Research & Development,Master,Life Sciences,Male,4,2,Laboratory Technician,1,No,3,3,2,7,Depok,Universitas Diponegoro,9653600,One,0,Singgle,2022
1809,5/19/1985,37,2012,Yes,Travel_Rarely,Research & Development,Master,Medical,Male,4,2,Manufacturing Director,1,No,3,2,1,10,Jakarta Selatan,Universitas Negeri Malang,7840800,Two,0,Singgle,2022
1812,11/8/1983,39,2020,No,Travel_Frequently,Sales,Undergraduate,Life Sciences,Male,3,2,Sales Executive,4,No,3,4,3,2,Bogor,Universitas Negeri Malang,7703200,Two,0,Singgle,2022
1813,11/13/1979,43,2019,No,Non-Travel,Research & Development,Undergraduate,Life Sciences,Male,1,1,Research Scientist,3,No,3,3,2,3,Depok,Universitas Indonesia,5000800,One,0,Singgle,2022
1814,10/22/1981,41,2019,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Male,2,2,Healthcare Representative,2,No,3,1,1,3,Jakarta Selatan,Universitas Sebelas Maret,12092000,Booster,1,Married,2022
1815,7/8/1981,41,2000,No,Travel_Rarely,Sales,Undergraduate,Marketing,Female,3,3,Sales Executive,3,Yes,3,4,4,22,Jakarta Selatan,Universitas Diponegoro,17815200,One,0,Singgle,2022
1816,1/30/1992,30,2015,No,Travel_Rarely,Research & Development,Undergraduate,Medical,Female,1,3,Manufacturing Director,3,No,3,2,3,7,Jakarta Utara,Universitas Bina Nusantara,16567200,One,0,Singgle,2022
1818,9/18/1996,26,2017,Yes,Travel_Rarely,Human Resources,Diploma,Medical,Female,4,1,Human Resources,2,Yes,3,3,3,5,Bogor,Universitas Diponegoro,4536800,Two,0,Singgle,2022
1821,1/2/1976,46,2013,Yes,Travel_Rarely,Research & Development,Diploma,Medical,Female,4,2,Healthcare Representative,2,No,4,4,4,9,Jakarta Selatan,Universitas Gadjah Mada,15381600,Booster,0,Singgle,2022
1822,5/8/1982,40,2017,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Female,3,2,Healthcare Representative,4,No,3,4,3,5,Jakarta Barat,Universitas Indonesia,11520800,One,0,Singgle,2022
1823,10/12/1988,34,2012,No,Travel_Rarely,Sales,Diploma,Technical Degree,Male,2,2,Sales Executive,3,No,4,3,3,10,Jakarta Selatan,Institut Teknologi Sepuluh Nopember,11978400,One,1,Married,2022
1824,5/13/1964,58,2006,No,Non-Travel,Sales,Undergraduate,Medical,Male,2,4,Manager,2,No,4,4,2,16,Jakarta Pusat,Universitas Gadjah Mada,27165600,Two,0,Singgle,2022
1826,7/8/1987,35,2017,No,Travel_Rarely,Research & Development,Master,Medical,Male,2,1,Laboratory Technician,3,No,3,2,4,5,Tangerang Selatan,Universitas Negeri Semarang,5428000,Two,2,Married,2022
1827,7/1/1975,47,2000,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Female,3,3,Manufacturing Director,2,Yes,3,3,3,22,Bekasi,Universitas Diponegoro,17632800,One,0,Singgle,2022
1829,12/10/1982,40,2015,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Female,2,2,Healthcare Representative,1,No,3,2,3,7,Tangerang Selatan,Universitas Indonesia,8216800,One,0,Singgle,2022
1830,5/8/1968,54,2015,No,Travel_Rarely,Research & Development,Master,Medical,Female,4,2,Research Scientist,4,No,3,2,2,7,Jakarta Barat,Universitas Negeri Semarang,12066400,Two,2,Married,2022
1833,11/8/1991,31,2019,No,Travel_Frequently,Sales,Master,Marketing,Female,1,3,Sales Executive,1,No,3,4,3,3,Tangerang Selatan,Universitas Sebelas Maret,16519200,Booster,0,Singgle,2022
1834,10/15/1994,28,2019,No,Travel_Rarely,Research & Development,Undergraduate,Medical,Female,3,1,Research Scientist,1,No,4,3,3,3,Bogor,Universitas Brawijaya,6845600,One,0,Singgle,2022
1835,3/8/1984,38,2018,No,Travel_Rarely,Sales,Master,Marketing,Female,2,2,Sales Representative,4,Yes,4,1,2,4,Bogor,Universitas Indonesia,9748000,Two,0,Singgle,2022
1836,6/8/1996,26,2017,No,Travel_Rarely,Sales,Undergraduate,Medical,Male,3,2,Sales Executive,4,No,3,1,3,5,Jakarta Utara,Universitas Sebelas Maret,8594400,One,0,Singgle,2022
1837,10/13/1964,58,2020,No,Travel_Frequently,Research & Development,Master,Life Sciences,Male,1,4,Research Director,3,Yes,3,2,3,2,Tangerang Selatan,Universitas Sebelas Maret,26359200,One,2,Married,2022
1839,6/1/2004,18,2022,No,Non-Travel,Research & Development,Undergraduate,Medical,Female,2,1,Research Scientist,3,No,3,3,1,0,Jakarta Selatan,Institut Teknologi Sepuluh Nopember,3522400,Two,0,Singgle,2022
1842,8/13/1991,31,2021,Yes,Travel_Rarely,Human Resources,Doctor,Human Resources,Male,4,1,Human Resources,1,No,3,3,3,1,Jakarta Barat,Universitas Negeri Malang,5829600,Booster,0,Singgle,2022
1844,10/12/1993,29,2020,Yes,Travel_Rarely,Human Resources,Undergraduate,Human Resources,Male,1,1,Human Resources,1,Yes,3,4,3,2,Jakarta Selatan,Universitas Indonesia,4836000,One,0,Singgle,2022
1845,6/13/1977,45,2014,No,Non-Travel,Sales,Master,Life Sciences,Female,3,2,Sales Executive,3,No,4,2,4,8,Tangerang Selatan,Universitas Indonesia,9346400,One,0,Singgle,2022
1847,12/6/1986,36,2021,No,Travel_Rarely,Research & Development,Master,Other,Female,4,2,Research Scientist,2,Yes,4,4,3,1,Jakarta Utara,Universitas Airlangga,12239200,One,0,Singgle,2022
1849,8/24/1979,43,2015,No,Travel_Frequently,Sales,Master,Life Sciences,Male,1,2,Sales Executive,4,No,4,3,3,7,Bogor,Universitas Indonesia,10180000,Two,1,Married,2022
1850,10/19/1995,27,2017,No,Travel_Frequently,Research & Development,Diploma,Life Sciences,Female,4,1,Laboratory Technician,4,Yes,3,3,2,5,Depok,Institut Pertanian Bogor,4906400,One,1,Married,2022
1852,7/7/1993,29,2011,No,Travel_Frequently,Research & Development,Undergraduate,Medical,Male,4,1,Laboratory Technician,4,No,3,2,4,11,Bekasi,Institut Pertanian Bogor,7199200,One,0,Singgle,2022
1853,11/8/1990,32,2022,No,Travel_Frequently,Sales,Master,Marketing,Male,4,2,Sales Executive,4,No,3,3,4,0,Bekasi,Universitas Indonesia,8536800,One,0,Singgle,2022
1854,5/8/1980,42,2016,No,Non-Travel,Research & Development,Master,Technical Degree,Male,3,1,Research Scientist,3,No,4,2,2,6,Tangerang,Universitas Negeri Malang,5797600,One,1,Married,2022
1856,7/13/1975,47,2020,No,Travel_Rarely,Research & Development,Master,Life Sciences,Female,2,1,Laboratory Technician,3,No,3,3,3,2,Tangerang Selatan,Universitas Negeri Malang,4468000,One,0,Singgle,2022
1857,10/11/1976,46,2013,No,Travel_Rarely,Research & Development,Diploma,Life Sciences,Male,4,3,Manufacturing Director,4,No,3,3,2,9,Jakarta Utara,Institut Teknologi Sepuluh Nopember,14824800,Booster,0,Singgle,2022
1858,9/4/1994,28,2019,No,Non-Travel,Human Resources,Diploma,Life Sciences,Male,3,1,Human Resources,4,No,3,2,3,3,Tangerang Selatan,Universitas Indonesia,5429600,One,0,Singgle,2022
1859,1/13/1993,29,2015,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Male,4,2,Healthcare Representative,3,No,3,4,3,7,Jakarta Pusat,Universitas Negeri Malang,11314400,Two,0,Singgle,2022
1860,8/13/1980,42,2022,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Male,4,1,Laboratory Technician,3,No,3,4,3,0,Depok,Universitas Padjadjaran,7448800,One,0,Singgle,2022
1862,11/19/1990,32,2020,Yes,Travel_Rarely,Sales,Master,Marketing,Male,3,2,Sales Executive,2,Yes,3,3,2,2,Jakarta Selatan,Universitas Padjadjaran,16951200,Two,0,Singgle,2022
1863,12/13/1976,46,2003,No,Travel_Rarely,Sales,Undergraduate,Technical Degree,Female,1,4,Sales Executive,1,No,3,4,3,19,Jakarta Pusat,Universitas Negeri Malang,22260000,One,0,Singgle,2022
1864,7/13/1995,27,2013,No,Travel_Rarely,Sales,Undergraduate,Medical,Female,2,2,Sales Representative,3,No,4,4,3,9,Jakarta Timur,Institut Teknologi Sepuluh Nopember,6764000,One,0,Singgle,2022
1865,9/8/1993,29,2021,No,Travel_Rarely,Human Resources,Undergraduate,Medical,Male,4,1,Human Resources,2,No,3,4,3,1,Jakarta Timur,Universitas Gadjah Mada,5586400,One,0,Singgle,2022
1866,10/13/1979,43,2006,No,Travel_Rarely,Research & Development,Undergraduate,Medical,Female,1,5,Manager,3,No,3,4,3,16,Depok,Universitas Pendidikan Indonesia,32127200,One,0,Singgle,2022
1867,1/26/1974,48,2000,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Male,4,5,Research Director,2,No,3,4,3,22,Jakarta Pusat,Universitas Sebelas Maret,32564000,One,2,Married,2022
1868,10/4/1993,29,2021,Yes,Travel_Frequently,Research & Development,Diploma,Life Sciences,Male,4,1,Research Scientist,4,Yes,4,2,2,1,Jakarta Pusat,Universitas Pendidikan Indonesia,5002400,Booster,1,Married,2022
1869,3/8/1976,46,2014,Yes,Travel_Rarely,Sales,Undergraduate,Life Sciences,Female,3,3,Sales Executive,2,No,4,3,3,8,Tangerang Selatan,Universitas Diponegoro,12802400,Booster,2,Married,2022
1870,3/13/1995,27,2015,No,Travel_Frequently,Research & Development,Undergraduate,Life Sciences,Female,4,1,Research Scientist,1,No,3,4,2,7,Tangerang Selatan,Universitas Diponegoro,8738400,One,0,Singgle,2022
1871,6/24/1983,39,2020,No,Travel_Rarely,Research & Development,Master,Other,Male,4,2,Research Scientist,4,No,3,2,3,2,Jakarta Pusat,Universitas Negeri Semarang,7343200,One,3,Married,2022
1873,10/8/1967,55,2017,No,Travel_Rarely,Research & Development,Master,Technical Degree,Male,2,1,Research Scientist,4,No,4,2,4,5,Tangerang Selatan,Universitas Brawijaya,5359200,One,2,Divorced,2022
1875,7/4/1994,28,2021,No,Travel_Rarely,Sales,Undergraduate,Medical,Female,2,1,Sales Representative,2,No,3,4,3,1,Jakarta Timur,Universitas Gadjah Mada,5669600,One,0,Married,2022
1876,1/30/1992,30,2021,Yes,Travel_Rarely,Sales,Undergraduate,Medical,Male,2,1,Sales Representative,4,No,3,3,2,1,Bogor,Universitas Padjadjaran,2829600,Two,0,Singgle,2022
1878,2/11/2000,22,2021,Yes,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Male,4,1,Research Scientist,2,Yes,4,1,3,1,Tangerang Selatan,Institut Pertanian Bogor,5055200,One,2,Divorced,2022
1880,9/8/1986,36,2012,No,Travel_Rarely,Sales,Master,Technical Degree,Female,2,2,Sales Executive,3,Yes,3,1,3,10,Jakarta Selatan,Universitas Brawijaya,10176800,Two,3,Married,2022
1881,3/6/1991,31,2012,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Male,2,2,Laboratory Technician,3,No,3,1,3,10,Jakarta Barat,Universitas Negeri Malang,7815200,Two,1,Divorced,2022
1882,5/22/1988,34,2017,No,Travel_Rarely,Sales,Undergraduate,Life Sciences,Male,3,3,Sales Executive,4,Yes,3,4,3,5,Bogor,Universitas Diponegoro,16640800,Two,0,Singgle,2022
1883,11/6/1993,29,2019,No,Travel_Rarely,Research & Development,Undergraduate,Life Sciences,Male,4,1,Laboratory Technician,1,No,3,2,3,3,Jakarta Pusat,Universitas Negeri Malang,4399200,Two,1,Married,2022
1885,5/8/1985,37,2017,No,Travel_Rarely,Research & Development,Master,Medical,Male,4,2,Research Scientist,1,Yes,4,3,3,5,Jakarta Utara,Universitas Bina Nusantara,7954400,One,1,Married,2022
1886,7/22/1987,35,2019,No,Travel_Rarely,Research & Development,Diploma,Other,Female,4,2,Manufacturing Director,2,Yes,3,4,3,3,Tangerang Selatan,Universitas Indonesia,8760800,Booster,2,Married,2022
1888,11/23/1977,45,2013,No,Travel_Rarely,Research & Development,Diploma,Life Sciences,Female,2,2,Manufacturing Director,4,No,3,4,2,9,Bogor,Universitas Pendidikan Indonesia,10549600,One,0,Singgle,2022
1890,10/8/1986,36,2012,No,Travel_Frequently,Human Resources,Undergraduate,Human Resources,Male,2,2,Human Resources,4,No,4,4,2,10,Bekasi,Universitas Negeri Malang,7317600,One,0,Singgle,2022
1892,5/25/1982,40,2003,No,Travel_Rarely,Research & Development,Master,Life Sciences,Male,1,4,Manager,1,No,3,1,3,19,Jakarta Utara,Universitas Negeri Malang,28016800,One,4,Married,2022
1893,11/11/1996,26,2021,No,Travel_Rarely,Research & Development,Diploma,Life Sciences,Female,2,1,Research Scientist,3,Yes,3,3,2,1,Jakarta Selatan,Institut Teknologi Sepuluh Nopember,5792800,One,0,Singgle,2022
1898,3/13/1995,27,2014,No,Travel_Rarely,Sales,Diploma,Medical,Female,1,2,Sales Executive,3,No,3,2,2,8,Jakarta Timur,Universitas Diponegoro,11500000,One,0,Singgle,2022
1900,6/18/1974,48,2000,No,Travel_Frequently,Research & Development,Undergraduate,Medical,Female,4,4,Manager,4,No,3,2,3,22,Jakarta Utara,Institut Teknologi Bandung,28578400,Booster,0,Singgle,2022
1903,6/13/1978,44,2020,No,Travel_Rarely,Research & Development,Master,Life Sciences,Male,2,2,Healthcare Representative,1,No,3,4,3,2,Jakarta Selatan,Universitas Sebelas Maret,9152800,One,0,Singgle,2022
1905,1/19/1988,34,2017,Yes,Non-Travel,Research & Development,Master,Technical Degree,Male,4,1,Research Scientist,1,Yes,4,2,3,5,Tangerang Selatan,Universitas Negeri Malang,4791200,Booster,0,Singgle,2022
1907,10/6/1966,56,2018,Yes,Travel_Rarely,Research & Development,Diploma,Life Sciences,Male,1,1,Laboratory Technician,4,No,3,4,3,4,Jakarta Selatan,Institut Teknologi Bandung,5239200,Booster,1,Married,2022
1908,8/30/1986,36,2018,No,Travel_Rarely,Sales,Diploma,Marketing,Male,3,2,Sales Executive,2,No,3,3,1,4,Tangerang,Institut Pertanian Bogor,9911200,Booster,1,Married,2022
1909,10/18/1981,41,2017,No,Travel_Rarely,Sales,Undergraduate,Marketing,Female,3,2,Sales Executive,2,No,4,3,3,5,Jakarta Selatan,Universitas Sebelas Maret,8128800,One,1,Married,2022
1911,10/8/1980,42,2009,No,Travel_Rarely,Research & Development,Undergraduate,Medical,Male,3,3,Research Director,1,No,3,2,4,13,Depok,Universitas Padjadjaran,22456800,One,0,Singgle,2022
1912,6/6/1991,31,2017,No,Travel_Rarely,Sales,Diploma,Medical,Female,3,2,Sales Executive,4,Yes,3,4,3,5,Bogor,Institut Teknologi Sepuluh Nopember,11632800,One,1,Married,2022
1915,6/24/1988,34,2018,No,Travel_Rarely,Sales,Undergraduate,Medical,Female,4,2,Sales Executive,4,Yes,3,3,2,4,Depok,Universitas Sebelas Maret,14064800,One,0,Singgle,2022
1916,6/21/1991,31,2020,No,Travel_Rarely,Research & Development,Undergraduate,Medical,Female,1,1,Laboratory Technician,3,No,3,2,2,2,Jakarta Pusat,Universitas Pendidikan Indonesia,7464800,One,0,Singgle,2022
1918,1/1/1996,26,2015,No,Travel_Frequently,Research & Development,Undergraduate,Other,Male,3,1,Laboratory Technician,4,No,3,1,3,7,Tangerang Selatan,Institut Teknologi Bandung,5170400,One,1,Divorced,2022
1922,6/8/1977,45,2018,No,Travel_Frequently,Research & Development,Master,Medical,Male,2,2,Healthcare Representative,3,No,3,3,3,4,Jakarta Pusat,Institut Teknologi Sepuluh Nopember,9738400,Booster,0,Singgle,2022
1924,10/8/1989,33,2012,No,Travel_Rarely,Sales,Master,Marketing,Male,2,2,Sales Executive,3,No,3,2,2,10,Jakarta Timur,Institut Pertanian Bogor,9879200,One,1,Married,2022
1927,5/24/1994,28,2015,No,Travel_Frequently,Sales,Diploma,Life Sciences,Male,3,2,Sales Executive,4,Yes,3,3,3,7,Jakarta Utara,Universitas Gadjah Mada,12034400,One,0,Singgle,2022
